Undibacterium	Oxalobacteraceae
Ureaplasma	Mycoplasmataceae
Ureibacillus	Planococcaceae
Uruburuella	Neisseriaceae
Vadicella	Rhodobacteraceae
Vagococcus	Enterococcaceae
Vallitalea	Unclassified_Clostridiales
Vampirovibrio	Bdellovibrionaceae
Varibaculum	Actinomycetaceae
Variibacter	Xanthobacteraceae
Variovorax	Comamonadaceae
Vasilyevaea	Unclassified_Rhizobiales
Veillonella	Veillonellaceae
Venenivibrio	Hydrogenothermaceae
Verminephrobacter	Comamonadaceae
Verrucomicrobium	Verrucomicrobiaceae
Verrucosispora	Micromonosporaceae
Vespertiliibacter	Pasteurellaceae
Vibrio	Vibrionaceae
Vibrionimonas	Chitinophagaceae
Victivallis	Victivallaceae
Virgibacillus	Bacillaceae
Virgisporangium	Micromonosporaceae
Viridibacillus	Bacillaceae
Vitellibacter	Flavobacteriaceae
Vitreoscilla	Neisseriaceae
Vogesella	Neisseriaceae
Volucribacter	Pasteurellaceae
Vulcanibacillus	Bacillaceae
Vulcaniibacterium	Lysobacteraceae
Vulcanisaeta	Thermoproteaceae
Vulcanithermus	Thermaceae
Vulgatibacter	Vulgatibacteraceae
Waddlia	Waddliaceae
Wandonia	Cryomorphaceae
Weeksella	Flavobacteriaceae
Weissella	Leuconostocaceae
Wenxinia	Rhodobacteraceae
Wenyingzhuangia	Flavobacteriaceae
Williamsia	Nocardiaceae
Winogradskyella	Flavobacteriaceae
Wohlfahrtiimonas	Lysobacteraceae
Wolbachia	Anaplasmataceae
Wolinella	Helicobacteraceae
Woodsholea	Hyphomonadaceae
Xanthobacter	Xanthobacteraceae
Xanthomonas	Lysobacteraceae
Xenophilus	Comamonadaceae
Xenorhabdus	Enterobacteriaceae
Xiangella	Micromonosporaceae
Xylanibacterium	Promicromonosporaceae
Xylanimicrobium	Promicromonosporaceae
Xylanimonas	Promicromonosporaceae
Xylella	Lysobacteraceae
Xylophilus	Unclassified_Burkholderiales
Yangia	Rhodobacteraceae
Yaniella	Micrococcaceae
Yeosuana	Flavobacteriaceae
Yersinia	Enterobacteriaceae
Yimella	Dermacoccaceae
Yokenella	Enterobacteriaceae
Yonghaparkia	Microbacteriaceae
Youngiibacter	Clostridiaceae
Youngimonas	Rhodobacteraceae
Yuhushiella	Pseudonocardiaceae
Zavarzinella	Planctomycetaceae
Zeaxanthinibacter	Flavobacteriaceae
Zhihengliuella	Micrococcaceae
Zhizhongheella	Unclassified_Burkholderiales
Zhongshania	Unclassified_Gammaproteobacteria
Zhouia	Flavobacteriaceae
Zimmermannella	Microbacteriaceae
Zobellella	Aeromonadaceae
Zobellia	Flavobacteriaceae
Zoogloea	Rhodocyclaceae
Zooshikella	Hahellaceae
Zunongwangia	Flavobacteriaceae
Zymobacter	Halomonadaceae
Zymomonas	Sphingomonadaceae
